model,fold,target,train_n,test_n,t_test_start,t_test_end,slice,state,n,pos_rate,auc,avg_precision,logloss,brier,accuracy@0.5,precision@0.5,recall@0.5,mean_pnl_R,top10_n,top10_mean_pnl_R,top10_winrate,top10_timerate
lgbm,2,y_good_05,6753,1358,2024-03-03 10:15:00+00:00,2024-09-24 00:00:00+00:00,S5_btcRisk_x_regimeUp,6,413.0,0.1937046004842615,0.7788663663663664,0.45342636182110463,0.46218427401009765,0.13685072647046745,0.8280871670702179,0.6285714285714286,0.275,-0.22971349498556018,41.0,1.4449514346315593,0.6829268292682927,0.3902439024390244
lgbm,2,y_good_05,6753,1358,2024-03-03 10:15:00+00:00,2024-09-24 00:00:00+00:00,S5_btcRisk_x_regimeUp,7,560.0,0.21428571428571427,0.7769318181818182,0.5496730711573311,0.45995504168984197,0.13991405599493958,0.8089285714285714,0.5822784810126582,0.38333333333333336,-0.11292990348397333,56.0,1.8454607691080596,0.7142857142857143,0.26785714285714285
lgbm,2,y_good_05,6753,1358,2024-03-03 10:15:00+00:00,2024-09-24 00:00:00+00:00,S6_fresh_x_compress,7,404.0,0.2103960396039604,0.7749216300940439,0.48717887086080913,0.4827167107811777,0.14435132603016207,0.801980198019802,0.5641025641025641,0.25882352941176473,-0.09798645771175725,40.0,1.5625736814567506,0.675,0.3
lgbm,2,y_good_05,6753,1358,2024-03-03 10:15:00+00:00,2024-09-24 00:00:00+00:00,S6_fresh_x_compress,6,461.0,0.21691973969631237,0.6996398891966759,0.42198380494154486,0.5511322781769491,0.1655213256501988,0.8004338394793926,0.5769230769230769,0.3,-0.1605894696118365,46.0,1.4974023155651042,0.6086956521739131,0.30434782608695654
lgbm,2,y_good_05,6753,1358,2024-03-03 10:15:00+00:00,2024-09-24 00:00:00+00:00,S6_fresh_x_compress,8,283.0,0.20141342756183744,0.7865238317031517,0.4468896013905347,0.4703481602076939,0.14200715651104687,0.8056537102473498,0.5384615384615384,0.24561403508771928,-0.30245320752034394,28.0,1.1015388841755398,0.5714285714285714,0.2857142857142857
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,SCOPE,RISK_ON_1,309.0,0.3074433656957929,0.7584849975405804,0.6427753664590976,0.5732028491201722,0.17420585741838987,0.7637540453074434,0.6833333333333333,0.43157894736842106,0.30027046179785566,30.0,2.893569616267164,0.8666666666666667,0.16666666666666666
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S1_regime_code_1d,1,310.0,0.20967741935483872,0.7270957613814757,0.4078403585144627,0.5175866413362369,0.16505300007888984,0.7806451612903226,0.4594594594594595,0.26153846153846155,-0.18760230367495886,31.0,0.8426558437394405,0.5161290322580645,0.2903225806451613
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S1_regime_code_1d,2,340.0,0.22058823529411764,0.725685534591195,0.3891391192043876,0.582288714926392,0.17740371054685072,0.7735294117647059,0.4666666666666667,0.18666666666666668,-0.041041718922128864,34.0,1.1338239969920163,0.5294117647058824,0.17647058823529413
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S1_regime_code_1d,3,575.0,0.3026086956521739,0.7622610141313382,0.5958970764756639,0.6235113951631561,0.19155558246845011,0.7408695652173913,0.6623376623376623,0.29310344827586204,0.29235088433244294,57.0,2.434662341015434,0.7543859649122807,0.15789473684210525
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,0,677.0,0.276218611521418,0.7481392557022809,0.538081988646659,0.5823366321994226,0.18339849351615078,0.7503692762186115,0.5918367346938775,0.31016042780748665,0.15928524569886823,67.0,2.032409190683479,0.7164179104477612,0.22388059701492538
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,1,263.0,0.2889733840304182,0.751266535322263,0.5252189965335532,0.6289686752419231,0.19714202665026742,0.7300380228136882,0.5675675675675675,0.27631578947368424,0.27456337333131703,26.0,1.9977655153058014,0.6538461538461539,0.07692307692307693
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,3,210.0,0.22857142857142856,0.7151491769547325,0.4778852002386735,0.5704202957884071,0.16739223220479565,0.8,0.625,0.3125,-0.06945421125295624,21.0,1.3908529417807054,0.5714285714285714,0.23809523809523808
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S2_markov_x_vol1d,2,208.0,0.25,0.7483974358974359,0.49034703931876666,0.5996587068944188,0.178606297275868,0.7692307692307693,0.625,0.19230769230769232,0.010139101027806206,20.0,1.7278803953751296,0.65,0.2
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,6,376.0,0.2526595744680851,0.7492039707810451,0.5419963120049991,0.5668859035765179,0.1702248038689252,0.776595744680851,0.6078431372549019,0.3263157894736842,0.07046364240810479,37.0,2.1280593267288306,0.7297297297297297,0.21621621621621623
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,7,461.0,0.2885032537960954,0.7204061984228864,0.5158709407859985,0.6415517734021784,0.1991824558602481,0.7310195227765727,0.5671641791044776,0.2857142857142857,0.21700529197307172,46.0,1.9255587543717416,0.717391304347826,0.2608695652173913
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S3_funding_x_oi,8,337.0,0.26409495548961426,0.7599673794853207,0.5074691967156613,0.5709564867220586,0.18227464517251907,0.7537091988130564,0.5652173913043478,0.29213483146067415,0.1127745863575251,33.0,1.7090083474984537,0.5757575757575758,0.12121212121212122
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S4_crowd_x_trend1d,2,443.0,0.25733634311512416,0.7393750333280009,0.5105988722333101,0.5590986894886038,0.17573338647980588,0.7652370203160271,0.5735294117647058,0.34210526315789475,0.03029853976817634,44.0,1.4540424211198941,0.6363636363636364,0.29545454545454547
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S4_crowd_x_trend1d,3,915.0,0.2721311475409836,0.7513597935284683,0.5267828394803153,0.6081936779167082,0.18629696339375743,0.7530054644808744,0.6074766355140186,0.26104417670682734,0.16846729405205563,91.0,2.111800265736513,0.6813186813186813,0.13186813186813187
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,6,203.0,0.33497536945812806,0.630718954248366,0.4563707765897723,0.8058309007252034,0.25468994470849,0.6699507389162561,0.5151515151515151,0.25,0.46608279696192983,20.0,1.2032417636342476,0.65,0.4
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,7,262.0,0.23282442748091603,0.785580295245086,0.5257589086558954,0.5218145903382031,0.15981113392778923,0.7824427480916031,0.6111111111111112,0.18032786885245902,-0.018858721915700167,26.0,1.5749212938994066,0.6538461538461539,0.3076923076923077
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,4,205.0,0.15121951219512195,0.742677048572488,0.34564598415520276,0.43894998319431705,0.1385695715027866,0.8146341463414634,0.37037037037037035,0.3225806451612903,-0.41413113408155927,20.0,1.000768000571514,0.5,0.2
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S5_btcRisk_x_regimeUp,5,309.0,0.3074433656957929,0.7584849975405804,0.6427753664590976,0.5732028491201722,0.17420585741838987,0.7637540453074434,0.6833333333333333,0.43157894736842106,0.30027046179785566,30.0,2.893569616267164,0.8666666666666667,0.16666666666666666
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,6,382.0,0.2513089005235602,0.7304050116550117,0.45530942658606083,0.5748753474911731,0.1816018204757807,0.7513089005235603,0.5098039215686274,0.2708333333333333,0.020260143558942054,38.0,1.5289720900956751,0.6052631578947368,0.15789473684210525
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,7,423.0,0.26004728132387706,0.7173976183560848,0.4855381315125168,0.6283407784223869,0.19058530632015327,0.7470449172576832,0.5272727272727272,0.2636363636363636,0.1071509412481857,42.0,1.6306613523085753,0.6190476190476191,0.23809523809523808
lgbm,3,y_good_05,6765,1358,2024-09-24 00:00:00+00:00,2025-01-17 00:00:00+00:00,S6_fresh_x_compress,8,349.0,0.24641833810888253,0.7898576355115395,0.5934582292680541,0.5091646929311056,0.1551276624113971,0.8022922636103151,0.6888888888888889,0.36046511627906974,0.03347039639288988,34.0,2.3333049940440582,0.7647058823529411,0.20588235294117646
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,SCOPE,RISK_ON_1,443.0,0.4288939051918736,0.7824006656958601,0.7450998204442163,0.7454727312029377,0.2335965987348869,0.6749435665914221,0.8026315789473685,0.32105263157894737,0.8037846396248981,44.0,3.3977140104473667,0.9545454545454546,0.1590909090909091
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S1_regime_code_1d,1,751.0,0.2596537949400799,0.7084947426674045,0.457372634857906,0.6316860483069822,0.18992125084500075,0.7430093209054593,0.5178571428571429,0.14871794871794872,0.04013108237511316,75.0,1.0876645871145951,0.56,0.25333333333333335
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S1_regime_code_1d,0,537.0,0.3426443202979516,0.7925237098164797,0.6718106083496643,0.6413668989686651,0.19878621117916412,0.7262569832402235,0.7402597402597403,0.30978260869565216,0.4582645234495274,53.0,2.9678890875240462,0.8490566037735849,0.1509433962264151
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,1,206.0,0.32038834951456313,0.8196969696969696,0.7080247715402225,0.5085910058124871,0.15505606140095135,0.7766990291262136,0.7272727272727273,0.48484848484848486,0.41636313033036204,20.0,3.179152128120765,0.85,0.1
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,3,382.0,0.3219895287958115,0.7879900806730075,0.6260496732736793,0.6727581561687027,0.20934924586370465,0.7146596858638743,0.6944444444444444,0.2032520325203252,0.3124953546376654,38.0,2.093582550821985,0.7368421052631579,0.2631578947368421
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S2_markov_x_vol1d,0,638.0,0.25705329153605017,0.7091823608109499,0.45037088639786316,0.6367368961164912,0.19018522997597545,0.7429467084639498,0.5,0.1402439024390244,0.023358147426392136,63.0,0.8763952763501688,0.5396825396825397,0.25396825396825395
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S3_funding_x_oi,3,296.0,0.28378378378378377,0.7785826594788859,0.639032836869966,0.5742555568538166,0.17379984155456418,0.7702702702702703,0.7352941176470589,0.2976190476190476,0.224798536333719,29.0,2.688136701002945,0.8275862068965517,0.20689655172413793
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S3_funding_x_oi,4,224.0,0.24107142857142858,0.7424836601307189,0.5377576273114918,0.5205807264473674,0.16139675152981509,0.7767857142857143,0.5769230769230769,0.2777777777777778,-0.023491376669946433,22.0,1.7257510158922977,0.6363636363636364,0.13636363636363635
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S4_crowd_x_trend1d,2,1288.0,0.2942546583850932,0.7491313775176989,0.5673148977871713,0.6357222414788174,0.19361727856196173,0.7360248447204969,0.6466165413533834,0.22691292875989447,0.2144615620777222,128.0,2.130234961758201,0.7109375,0.1875
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,7,255.0,0.3333333333333333,0.7377162629757785,0.5076541497830663,0.6920453791955038,0.22952676124552854,0.6627450980392157,0.4782608695652174,0.12941176470588237,0.3679102891322997,25.0,1.0500291165796383,0.48,0.2
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,6,236.0,0.2076271186440678,0.7049001418749319,0.45591574833449944,0.5946377145137313,0.15642652561042505,0.809322033898305,0.75,0.12244897959183673,-0.19429628257710158,23.0,1.3826560965622725,0.6086956521739131,0.21739130434782608
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S5_btcRisk_x_regimeUp,5,443.0,0.4288939051918736,0.7824006656958601,0.7450998204442163,0.7454727312029377,0.2335965987348869,0.6749435665914221,0.8026315789473685,0.32105263157894737,0.8037846396248981,44.0,3.3977140104473667,0.9545454545454546,0.1590909090909091
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,8,358.0,0.29329608938547486,0.8088462262375306,0.628025648094684,0.5769616754628146,0.18269276463782744,0.7346368715083799,0.6666666666666666,0.19047619047619047,0.18895642977428223,35.0,2.0331418992215387,0.6857142857142857,0.14285714285714285
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,6,360.0,0.29444444444444445,0.683219432476601,0.5043595084871073,0.7040285433711225,0.21016003059315416,0.7305555555555555,0.6216216216216216,0.2169811320754717,0.13015083842305344,36.0,1.8865728251122045,0.7222222222222222,0.25
lgbm,4,y_good_05,6728,1358,2025-01-17 00:00:00+00:00,2025-07-11 00:15:00+00:00,S6_fresh_x_compress,7,386.0,0.26424870466321243,0.732843137254902,0.5123361349402589,0.5890906082929432,0.18024901897855683,0.7461139896373057,0.5434782608695652,0.24509803921568626,0.12877114606225923,38.0,1.7654726213207714,0.6578947368421053,0.23684210526315788
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,SCOPE,RISK_ON_1,468.0,0.2841880341880342,0.7627651217596231,0.5933388946349674,0.5616860006381706,0.17663779944613495,0.7521367521367521,0.6133333333333333,0.3458646616541353,0.1019722568099493,46.0,1.8220005722865726,0.6739130434782609,0.2391304347826087
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,2,431.0,0.29466357308584684,0.7949388727724823,0.608118993053989,0.5889161565184545,0.18735070454011557,0.7470997679814385,0.6875,0.25984251968503935,0.21679191234894835,43.0,2.0144440918964115,0.7209302325581395,0.32558139534883723
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,3,811.0,0.20098643649815043,0.7484946603044764,0.48349354343398643,0.47980774028063133,0.14148585654032755,0.8076448828606658,0.5522388059701493,0.22699386503067484,-0.18926168230998508,81.0,1.247937399692472,0.5679012345679012,0.24691358024691357
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,0,792.0,0.22727272727272727,0.7663943355119827,0.5443914801373807,0.49684113933014884,0.1486920253081223,0.7916666666666666,0.5862068965517241,0.2833333333333333,-0.07674968746406167,79.0,1.3343874729473688,0.620253164556962,0.2911392405063291
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,1,275.0,0.2545454545454545,0.8197212543554007,0.5851104379102466,0.5089107703419771,0.16143590943149327,0.7854545454545454,0.72,0.2571428571428571,0.09176095990785067,27.0,1.9414444305532637,0.7037037037037037,0.3333333333333333
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,4,215.0,0.25116279069767444,0.7648953301127215,0.599368411578237,0.5393791551487203,0.15615165849475154,0.7953488372093023,0.7272727272727273,0.2962962962962963,0.004623279417118751,21.0,2.3204643225170685,0.7619047619047619,0.2857142857142857
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,5,206.0,0.18932038834951456,0.7658529095654844,0.5192998816954733,0.4441309125078033,0.12752991166508437,0.8300970873786407,0.6428571428571429,0.23076923076923078,-0.16664682489071433,20.0,1.473936581346909,0.65,0.25
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,3,221.0,0.2398190045248869,0.7083333333333334,0.456408175674555,0.5869021653079893,0.18000986466082952,0.755656108597285,0.4782608695652174,0.20754716981132076,-0.039028502580389986,22.0,0.5941514725236822,0.45454545454545453,0.2727272727272727
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,3,1162.0,0.229776247848537,0.7691712175423181,0.5271655376280037,0.51125719063581,0.15535212441741122,0.7865748709122203,0.5871559633027523,0.2397003745318352,-0.07230175159193776,116.0,1.3745621714197214,0.5948275862068966,0.28448275862068967
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,5,468.0,0.2841880341880342,0.7627651217596231,0.5933388946349674,0.5616860006381706,0.17663779944613495,0.7521367521367521,0.6133333333333333,0.3458646616541353,0.1019722568099493,46.0,1.8220005722865726,0.6739130434782609,0.2391304347826087
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,4,378.0,0.21957671957671956,0.7590361445783133,0.5507389596885348,0.49497270990778397,0.14403987035293633,0.8121693121693122,0.65,0.3132530120481928,-0.09371951503747049,37.0,1.426251219249972,0.7027027027027027,0.3783783783783784
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,1,210.0,0.22857142857142856,0.8558384773662551,0.6271506790676452,0.460233770500409,0.14377843722410868,0.7952380952380952,0.6923076923076923,0.1875,0.0029371030514967786,21.0,1.9769280612735476,0.7142857142857143,0.23809523809523808
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,8,355.0,0.2056338028169014,0.7625570776255707,0.4836414622576597,0.47760091946504096,0.1458076935748552,0.7943661971830986,0.5,0.2191780821917808,-0.12374559734686981,35.0,1.3689580749477033,0.5714285714285714,0.22857142857142856
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,7,384.0,0.2630208333333333,0.8052688661092258,0.6033080435485895,0.5019727892344256,0.15812604696696386,0.7786458333333334,0.6818181818181818,0.297029702970297,0.05427601265718663,38.0,1.4703231309606881,0.7105263157894737,0.47368421052631576
lgbm,5,y_good_05,6788,1358,2025-07-11 00:15:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,6,418.0,0.25598086124401914,0.7509390870571265,0.5511225533233013,0.5596849299373594,0.16923473715879325,0.7822966507177034,0.7,0.2616822429906542,-0.02612201984204532,41.0,1.4555570914832299,0.6829268292682927,0.36585365853658536
