scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
RISK_ON_1,0.48,391,0.618925831202046,1.6201962823019835,633.4967463800756,0.670076726342711,0.28388746803069054,1.810410365272505,11.0,21.0
RISK_ON_1,0.5,353,0.6345609065155807,1.6943471620046457,598.1045481876399,0.6912181303116147,0.29461756373937675,1.9222457094661154,10.0,22.0
RISK_ON_1,0.52,313,0.6357827476038339,1.7367681153218328,543.6084200957337,0.6996805111821086,0.2971246006389776,1.9930693321946917,9.0,24.0
RISK_ON_1,0.54,281,0.6476868327402135,1.797136408175652,504.9953306973582,0.701067615658363,0.28825622775800713,2.045156152627392,8.0,26.0
RISK_ON_1,0.56,254,0.6614173228346457,1.8633433512901358,473.2892112276945,0.7165354330708661,0.2992125984251969,2.1442929316397974,7.0,28.0
RISK_ON_1,0.58,225,0.6711111111111111,1.9042095021712673,428.44713798853513,0.7333333333333333,0.3111111111111111,2.228071454066658,6.0,30.0
RISK_ON_1,0.6,200,0.68,1.9361231300841317,387.22462601682633,0.745,0.32,2.279109962009244,5.0,31.0
RISK_ON_1,0.62,166,0.6987951807228916,2.0585636044245414,341.7215583344739,0.7771084337349398,0.3433734939759036,2.5025854583537543,4.0,32.0
RISK_ON_1,0.64,146,0.7123287671232876,2.132216720515603,311.30364119527803,0.7945205479452054,0.3493150684931507,2.654853146540512,3.0,33.0
RISK_ON_1,0.66,126,0.7301587301587301,2.1985783958864733,277.02087788169564,0.8253968253968254,0.36507936507936506,2.783249090838006,2.0,34.0
RISK_ON_1,0.68,105,0.7714285714285715,2.329973751508952,244.64724390843995,0.8380952380952381,0.34285714285714286,2.8832281195099165,1.0,35.0
