symbol,grammar_cell,parent_family,exact_decision_timestamp_overlaps
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_QTUMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection,KDA01,77
PF_RAYUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,21
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,11
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,9
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_RAYUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection,KDA01,121
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,64
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,6
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,30
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,22
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_RENDERUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_RLCUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_RSRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection,KDA01,346
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,150
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,11
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,53
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,51
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_RUNEUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SAGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection,KDA01,149
PF_SEIUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection,KDA03,20
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,65
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,6
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,3
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,28
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,1
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,6
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,18
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,3
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SEIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection,KDA01,227
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection,KDA02,14
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection,KDA03,293
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,93
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,15
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,117
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,7
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,11
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,4
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,43
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,9
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,66
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,36
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,12
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,42
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SHIBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SKLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection,KDA01,95
PF_SNXUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection,KDA03,6
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,27
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,4
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,15
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,3
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,4
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,1
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SNXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection,KDA01,277
PF_SOLUSD,trade_downside+mark_downside+structural_rejection,KDA02,32
PF_SOLUSD,trade_downside+mark_downside+structural_rejection,KDA03,593
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,186
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,32
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,220
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,4
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,18
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,3
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,74
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,14
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,122
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,40
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,25
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,74
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SOLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SPELLUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SPKUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection,KDA01,69
PF_SPXUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,23
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,2
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,10
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,5
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_SPXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_STGUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_STORJUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_STORJUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_STORJUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_STORJUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
