symbol,year,grammar_cell,state_rows,onsets,episodes,duration_minutes_median,duration_minutes_p95
PF_APTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1792,1323,1323,5.0,15.0
PF_APTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2327,1690,1690,5.0,15.0
PF_APTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_APTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_APTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection,82,62,62,5.0,10.0
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection,24350,14154,14154,5.0,20.0
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection,26184,15048,15048,5.0,20.0
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi,33,27,27,5.0,10.0
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi,13508,8491,8491,5.0,20.0
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi,14126,8848,8848,5.0,20.0
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,5,4,4,5.0,9.249999999999998
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,600,390,390,5.0,15.0
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,502,304,304,5.0,20.0
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,2911,2066,2066,5.0,15.0
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,4100,3090,3090,5.0,15.0
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,6,5,5,5.0,9.0
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3144,2144,2144,5.0,15.0
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3850,2623,2623,5.0,15.0
PF_ARBUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARBUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARBUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection,2067,1530,1530,5.0,15.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi,780,597,597,5.0,15.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,4,4,4,5.0,5.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,63,54,54,5.0,10.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,307,256,256,5.0,10.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,172,145,145,5.0,10.0
PF_ARCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,3,3,3,5.0,5.0
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection,139,118,118,5.0,10.0
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi,35,32,32,5.0,7.2499999999999964
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3,3,3,5.0,5.0
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2,2,2,5.0,5.0
PF_ARKMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARKMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARKMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection,73,63,63,5.0,10.0
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection,7076,5421,5421,5.0,15.0
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi,55,46,46,5.0,10.0
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi,3401,2646,2646,5.0,15.0
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,1,1,1,5.0,5.0
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,2,2,2,5.0,5.0
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1008,848,848,5.0,10.0
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,19,17,17,5.0,10.0
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1040,796,796,5.0,15.0
PF_ARUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ARUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection,250,201,201,5.0,15.0
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi,126,96,96,5.0,15.0
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,50,44,44,5.0,10.0
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,38,33,33,5.0,10.0
PF_ATHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection,11186,7749,7749,5.0,15.0
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection,24090,13914,13914,5.0,20.0
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection,23268,13949,13949,5.0,20.0
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi,5375,3948,3948,5.0,15.0
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi,13086,8122,8122,5.0,20.0
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi,12441,7949,7949,5.0,15.0
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,261,194,194,5.0,15.0
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,433,280,280,5.0,15.0
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,631,370,370,5.0,20.0
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,1815,1441,1441,5.0,15.0
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3130,2205,2205,5.0,15.0
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3789,2760,2760,5.0,15.0
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,694,540,540,5.0,15.0
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2990,2044,2044,5.0,15.0
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3657,2528,2528,5.0,15.0
PF_ATOMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATOMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ATOMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection,1179,834,834,5.0,15.0
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi,515,372,372,5.0,15.0
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,233,158,158,5.0,15.750000000000028
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,11,11,11,5.0,5.0
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,98,81,81,5.0,10.0
PF_AUCTIONUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AUCTIONUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AUCTIONUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection,10504,7407,7407,5.0,15.0
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection,25286,14782,14782,5.0,20.0
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection,28023,15456,15456,5.0,20.0
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi,5602,4061,4061,5.0,15.0
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi,14417,8892,8892,5.0,20.0
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi,15627,9320,9320,5.0,20.0
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,331,248,248,5.0,13.249999999999886
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,467,284,284,5.0,20.0
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,386,237,237,5.0,20.0
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,1491,1191,1191,5.0,10.0
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3251,2231,2231,5.0,15.0
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,5550,3915,3915,5.0,15.0
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,788,614,614,5.0,10.0
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3260,2204,2204,5.0,15.0
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4267,2866,2866,5.0,15.0
PF_AVAXUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AVAXUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AVAXUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection,6846,5331,5331,5.0,15.0
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection,11252,7712,7712,5.0,15.0
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection,8315,6181,6181,5.0,15.0
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2546,2052,2052,5.0,10.0
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi,5654,4096,4096,5.0,15.0
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi,3512,2673,2673,5.0,15.0
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,52,36,36,5.0,15.0
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,37,25,25,5.0,15.0
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,707,594,594,5.0,10.0
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1421,1085,1085,5.0,15.0
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1139,927,927,5.0,10.0
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,27,26,26,5.0,5.0
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,319,265,265,5.0,10.0
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1583,1166,1166,5.0,15.0
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1242,963,963,5.0,14.499999999999886
PF_AXSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AXSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_AXSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection,54,48,48,5.0,10.0
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,13,11,11,5.0,10.0
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,4,4,4,5.0,5.0
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_BANANAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_BANANAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,5,3,3,5.0,14.0
PF_BANANAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
