model,fold,target,train_n,test_n,t_test_start,t_test_end,slice,state,n,pos_rate,auc,avg_precision,logloss,brier,accuracy@0.5,precision@0.5,recall@0.5,mean_pnl_R,top10_n,top10_mean_pnl_R,top10_winrate,top10_timerate
logreg,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,7,225.0,0.22666666666666666,0.7156862745098039,0.46147099939161895,0.584077611204678,0.2015768542273018,0.68,0.36363636363636365,0.5490196078431373,-0.07894859616947894,22.0,1.0221120360749483,0.5909090909090909,0.4090909090909091
logreg,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,6,248.0,0.25806451612903225,0.7079653532608695,0.4858408475991453,0.606425879547242,0.20729171538897062,0.6895161290322581,0.42696629213483145,0.59375,-0.09205443662973649,24.0,1.5700644439309244,0.7083333333333334,0.375
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,SCOPE,RISK_ON_1,403.0,0.3771712158808933,0.8526158523799539,0.7432275244346638,0.6257638222768734,0.20418193127708661,0.71712158808933,0.5785123966942148,0.9210526315789473,0.4075888273838634,40.0,2.4743056205625904,0.9,0.4
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,2,213.0,0.1784037558685446,0.6345864661654136,0.2526703929244411,0.711390003690696,0.2549098581347089,0.596244131455399,0.26,0.6842105263157895,-0.3289962925217369,21.0,0.008564672833641358,0.42857142857142855,0.3333333333333333
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,1,921.0,0.21606948968512488,0.7291373766338618,0.41175381459831295,0.5903910669610363,0.20324600638016213,0.6840390879478827,0.3670520231213873,0.6381909547738693,-0.1912139808008419,92.0,1.1217000345499435,0.5543478260869565,0.29347826086956524
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,0,589.0,0.29711375212224106,0.8763699102829539,0.7191100036802348,0.6318291430599158,0.20977229569513947,0.7011884550084889,0.4984984984984985,0.9485714285714286,0.19948280494899592,58.0,2.51207759610623,0.896551724137931,0.3793103448275862
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,1,277.0,0.21299638989169675,0.7285803141035608,0.3975420571326846,0.6494675517628575,0.22733445978848482,0.6570397111913358,0.35714285714285715,0.7627118644067796,-0.14871334151090998,27.0,1.033010070078736,0.5555555555555556,0.3333333333333333
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,3,525.0,0.29333333333333333,0.8802464381979207,0.72449642414547,0.6548017604001851,0.21881911730613307,0.6819047619047619,0.4788273615635179,0.9545454545454546,0.1687862045835251,52.0,2.4151443286439456,0.8846153846153846,0.40384615384615385
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,2,248.0,0.25,0.7129725979882068,0.42500252578179865,0.7212813998988998,0.25023961234089476,0.5766129032258065,0.34532374100719426,0.7741935483870968,0.07163550908618659,24.0,1.4115315321898676,0.5416666666666666,0.08333333333333333
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,0,828.0,0.18719806763285024,0.7273163015865408,0.37844999582795347,0.5495151247074429,0.18578525628001022,0.717391304347826,0.3426294820717131,0.5548387096774193,-0.3212165435816501,82.0,0.9944035666189357,0.5365853658536586,0.32926829268292684
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,7,255.0,0.25098039215686274,0.8076734293193718,0.6656485165075166,0.5864860490487264,0.20504572744586352,0.6588235294117647,0.408,0.796875,-0.014314268374475003,25.0,2.1412521484921543,0.84,0.44
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,6,296.0,0.23648648648648649,0.7941845764854615,0.5828617073536023,0.5706255317546844,0.19314039553361786,0.7331081081081081,0.4608695652173913,0.7571428571428571,-0.07604421698541355,29.0,1.9494176086325004,0.7931034482758621,0.3448275862068966
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,8,225.0,0.21777777777777776,0.8189935064935064,0.5706971460947267,0.6097345573487926,0.20205897656173943,0.6888888888888889,0.4,0.8571428571428571,-0.12515142854575254,22.0,1.6858813241550523,0.7727272727272727,0.4090909090909091
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,4,268.0,0.26119402985074625,0.7699134199134199,0.5768376297049875,0.6922487193948887,0.23492577585519353,0.6231343283582089,0.3900709219858156,0.7857142857142857,0.07162218954952523,26.0,2.1337963961893553,0.8076923076923077,0.38461538461538464
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,3,299.0,0.19063545150501673,0.8115847469914456,0.4890255886126762,0.6214412769593154,0.20894261980840723,0.6956521739130435,0.36507936507936506,0.8070175438596491,-0.23681642544949652,29.0,1.439688794579468,0.6551724137931034,0.3103448275862069
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S4_crowd_x_trend1d,3,368.0,0.15217391304347827,0.6569940476190476,0.2337243147541194,0.6566636101839506,0.2255321846928099,0.6358695652173914,0.22916666666666666,0.5892857142857143,-0.386331048428768,36.0,-0.11523064044869485,0.3333333333333333,0.2777777777777778
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S4_crowd_x_trend1d,2,1510.0,0.247682119205298,0.7981354033290653,0.5822393922037755,0.6065546608830497,0.20579169141759368,0.6907284768211921,0.43151693667157587,0.7834224598930482,-0.03881636039908396,151.0,2.00652746054959,0.7814569536423841,0.3973509933774834
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,3,202.0,0.14356435643564355,0.6731114211680287,0.24414991667665872,0.7109349765528897,0.24401465645835205,0.5742574257425742,0.2,0.6551724137931034,-0.3067543183795722,20.0,0.5753418935326052,0.35,0.15
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,7,366.0,0.3005464480874317,0.7029119318181818,0.4811822250492086,0.6580625317293002,0.22989962072963246,0.6557377049180327,0.45180722891566266,0.6818181818181818,0.21262140695539247,36.0,1.8235966456659891,0.6944444444444444,0.2222222222222222
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,6,347.0,0.16138328530259366,0.773073146784487,0.4209810282297402,0.5319436267208985,0.17521208928688228,0.7550432276657061,0.3592233009708738,0.6607142857142857,-0.37683825238907626,34.0,1.1839557550067215,0.5588235294117647,0.35294117647058826
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,4,209.0,0.11961722488038277,0.7554347826086957,0.3488548616099953,0.517025690496297,0.17433870456277833,0.7272727272727273,0.23333333333333334,0.56,-0.6139746598797052,20.0,0.2829223228015668,0.4,0.25
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,5,403.0,0.3771712158808933,0.8526158523799539,0.7432275244346638,0.6257638222768734,0.20418193127708661,0.71712158808933,0.5785123966942148,0.9210526315789473,0.4075888273838634,40.0,2.4743056205625904,0.9,0.4
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,6,209.0,0.23923444976076555,0.6786163522012578,0.4182922370690557,0.6909025054476605,0.24506915771283477,0.5980861244019139,0.33,0.66,-0.17295365718529912,20.0,1.3432107838276848,0.7,0.45
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,7,236.0,0.2330508474576271,0.764841788046208,0.47907244771548385,0.6186415119866675,0.2044002351691822,0.6694915254237288,0.38613861386138615,0.7090909090909091,-0.11079128257532603,23.0,1.4678904507540496,0.6521739130434783,0.30434782608695654
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,0,314.0,0.21337579617834396,0.748141881684694,0.4624310659268206,0.644068199386833,0.2225127952161854,0.6528662420382165,0.352112676056338,0.746268656716418,-0.19419640230113616,31.0,1.2819967247221602,0.6451612903225806,0.45161290322580644
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,2,563.0,0.24866785079928952,0.8262073623775751,0.6158985470093841,0.5843180230584415,0.19299504588280147,0.7300177619893428,0.47435897435897434,0.7928571428571428,0.01799011058040236,56.0,2.0564780103213067,0.7857142857142857,0.4107142857142857
logreg,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,1,370.0,0.23783783783783785,0.8133059316569955,0.612897309365303,0.5905687116646983,0.20138728992827756,0.7,0.4303030303030303,0.8068181818181818,-0.02785314558224753,37.0,2.2675400761733626,0.8378378378378378,0.32432432432432434
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,SCOPE,RISK_ON_1,821.0,0.3386114494518879,0.7294076341137035,0.5690337837744915,0.6691889579881435,0.23457056982188076,0.6211936662606578,0.464818763326226,0.7841726618705036,0.3764077099099352,82.0,2.1947605237578554,0.7560975609756098,0.2073170731707317
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,1,249.0,0.321285140562249,0.5901627218934912,0.3863486381290705,0.8767691284391316,0.320791248739735,0.4738955823293173,0.36065573770491804,0.825,0.25569385008595075,24.0,1.0385618089514277,0.5,0.20833333333333334
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,2,517.0,0.2746615087040619,0.7229671361502348,0.48117961891403016,0.6275725747659753,0.21684479280779578,0.6595744680851063,0.42410714285714285,0.6690140845070423,0.1433164614107237,51.0,1.291886402219822,0.5686274509803921,0.27450980392156865
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,3,1007.0,0.17775571002979146,0.7512347178366123,0.4183723301571553,0.5529773051959279,0.18872057611823959,0.689175769612711,0.3074712643678161,0.5977653631284916,-0.32500177083149684,100.0,0.7521603995417506,0.5,0.29
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,1,405.0,0.35802469135802467,0.806896551724138,0.6645744003287101,0.6135452583917728,0.20714763418910384,0.7037037037037037,0.5536480686695279,0.8896551724137931,0.6361289869463841,40.0,2.822305213464907,0.875,0.225
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,0,1106.0,0.2115732368896926,0.7372824041402023,0.41752185759602584,0.6111527150857412,0.2122377648044314,0.6582278481012658,0.34415584415584416,0.6794871794871795,-0.17832776503965195,110.0,0.9170131988363652,0.5363636363636364,0.3
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,3,217.0,0.3271889400921659,0.6697858383175768,0.4850293057354943,0.6446277552954881,0.2268091662292724,0.6129032258064516,0.43010752688172044,0.5633802816901409,0.29026518557186115,21.0,1.1896474435088666,0.5714285714285714,0.23809523809523808
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,8,277.0,0.27075812274368233,0.7811881188118812,0.5459110016406223,0.6003687759011117,0.2019623111408371,0.703971119133574,0.4700854700854701,0.7333333333333333,0.04627056835087295,27.0,1.5947772665142455,0.6666666666666666,0.2962962962962963
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,3,325.0,0.23384615384615384,0.7284400760938491,0.45678183395943717,0.5935770284127396,0.20725811099668134,0.6461538461538462,0.35766423357664234,0.6447368421052632,-0.0866501977561959,32.0,1.7120870177374563,0.65625,0.1875
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,5,310.0,0.2129032258064516,0.6954172876304023,0.42563123391733027,0.6524397525300101,0.2306403985190771,0.6161290322580645,0.3120567375886525,0.6666666666666666,-0.06751274493491437,31.0,1.8355956975766454,0.6451612903225806,0.12903225806451613
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,4,273.0,0.25274725274725274,0.7183859050866723,0.46439800702701794,0.6860682244392893,0.24181501796064137,0.608058608058608,0.36428571428571427,0.7391304347826086,0.0502571777353114,27.0,1.5597832586993174,0.6666666666666666,0.4074074074074074
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,7,234.0,0.27350427350427353,0.8136948529411765,0.6401222496122932,0.5410829408871061,0.18139553028241626,0.7222222222222222,0.49504950495049505,0.78125,0.060957356195960564,23.0,2.374310945169814,0.782608695652174,0.17391304347826086
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,6,203.0,0.2857142857142857,0.7940546967895363,0.6392278211872064,0.5590074760358094,0.192090130746437,0.6847290640394089,0.4666666666666667,0.7241379310344828,0.11971402693620894,20.0,2.053984850742088,0.8,0.3
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,2,354.0,0.4350282485875706,0.6697077922077922,0.6024483714338269,0.7972614247884843,0.284973570544923,0.5508474576271186,0.49122807017543857,0.9090909090909091,0.8762512517074492,35.0,2.5803291057510633,0.8285714285714286,0.2
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,3,1444.0,0.20706371191135733,0.7476245417768106,0.439179360481239,0.5624044807903933,0.19229514195324954,0.6890581717451524,0.3540856031128405,0.6086956521739131,-0.18851277431932553,144.0,0.9845040204621712,0.5416666666666666,0.3125
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,5,821.0,0.3386114494518879,0.7294076341137035,0.5690337837744915,0.6691889579881435,0.23457056982188076,0.6211936662606578,0.464818763326226,0.7841726618705036,0.3764077099099352,82.0,2.1947605237578554,0.7560975609756098,0.2073170731707317
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,4,516.0,0.15891472868217055,0.7897605934584692,0.4400053916176987,0.5148924604038203,0.17169940500880232,0.751937984496124,0.3466666666666667,0.6341463414634146,-0.34730210854040733,51.0,0.78369521882244,0.49019607843137253,0.23529411764705882
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,1,224.0,0.21428571428571427,0.7737926136363636,0.4665769482171547,0.5388208924179801,0.1837399493705508,0.6919642857142857,0.37349397590361444,0.6458333333333334,-0.04695181125736831,22.0,1.621281704192802,0.5454545454545454,0.18181818181818182
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,0,384.0,0.2890625,0.743985743985744,0.49922335601191503,0.6323702062092353,0.22104884293991608,0.625,0.4153846153846154,0.7297297297297297,0.1769566075213275,38.0,1.8039637158921764,0.7105263157894737,0.23684210526315788
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,2,465.0,0.21505376344086022,0.7377260273972603,0.4528846417867755,0.6179821600512411,0.21430076230227021,0.6623655913978495,0.35960591133004927,0.73,-0.11472370431454536,46.0,1.164016223834394,0.5,0.1956521739130435
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,1,410.0,0.2731707317073171,0.7388243048897412,0.4708592744124924,0.6227476928591384,0.21485900996633428,0.6682926829268293,0.43548387096774194,0.7232142857142857,0.13381579131948432,41.0,1.164751674881624,0.5121951219512195,0.14634146341463414
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,7,209.0,0.24880382775119617,0.8350073493385596,0.6788918654242676,0.5334744275916287,0.18111808358801307,0.7177033492822966,0.45977011494252873,0.7692307692307693,0.005649751738817778,20.0,2.978937661024353,0.9,0.2
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,8,202.0,0.22772277227722773,0.7113991081382386,0.48305302148232965,0.6632926202056787,0.23042136047459416,0.6138613861386139,0.3181818181818182,0.6086956521739131,-0.041150920523431334,20.0,1.7555684343304452,0.7,0.3
logreg,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,6,208.0,0.25961538461538464,0.7398989898989898,0.5309967318119262,0.6371828342923761,0.22118953593344826,0.6442307692307693,0.3979591836734694,0.7222222222222222,-0.025609764250628355,20.0,1.9454505728750449,0.85,0.45
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,SCOPE,RISK_ON_1,804.0,0.2300995024875622,0.7875562153429683,0.5059014996916122,0.482015267786743,0.15311291483664974,0.7848258706467661,0.546875,0.3783783783783784,-0.13666108667685453,80.0,1.246163393982552,0.65,0.3875
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S1_regime_code_1d,1,561.0,0.24955436720142601,0.7344587716321683,0.5084960235138585,0.5638327286955306,0.17232734188953364,0.7664884135472371,0.5529411764705883,0.3357142857142857,-0.015482515296226448,56.0,1.4673861243981787,0.7142857142857143,0.39285714285714285
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S1_regime_code_1d,2,205.0,0.13658536585365855,0.8585552865213882,0.5720495799271158,0.29658506420680375,0.08696369200138858,0.8829268292682927,0.5833333333333334,0.5,-0.458649891740558,20.0,1.3794662075744755,0.65,0.45
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S1_regime_code_1d,3,1010.0,0.18811881188118812,0.7691976893453145,0.41202780186962257,0.46159434142397826,0.1388181701643378,0.8148514851485148,0.5168539325842697,0.24210526315789474,-0.3124868170803544,101.0,1.0466141720500803,0.5346534653465347,0.27722772277227725
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S2_markov_x_vol1d,0,1433.0,0.19818562456385205,0.7586848331065593,0.4186797668092672,0.48794396130749706,0.14597008252547003,0.8066992323796232,0.5271317829457365,0.23943661971830985,-0.2404275545910517,143.0,1.1310449523813908,0.5664335664335665,0.26573426573426573
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S2_markov_x_vol1d,1,282.0,0.15602836879432624,0.8437738731856379,0.5353033378314015,0.34095160151188064,0.10119108590908284,0.8652482269503546,0.59375,0.4318181818181818,-0.3692253136641269,28.0,1.32420072050919,0.6071428571428571,0.35714285714285715
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S3_funding_x_oi,8,432.0,0.18287037037037038,0.7821924194068921,0.4242298010173192,0.45722704833750083,0.13565345091759418,0.8194444444444444,0.5135135135135135,0.24050632911392406,-0.2625510763281584,43.0,1.2356207141995097,0.5348837209302325,0.2558139534883721
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S3_funding_x_oi,7,457.0,0.22538293216630198,0.7699522790850749,0.49939672147859593,0.5217240073028038,0.15488895950320314,0.7964989059080962,0.6190476190476191,0.2524271844660194,-0.1516028127410092,45.0,1.2682949442858327,0.6222222222222222,0.28888888888888886
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S3_funding_x_oi,6,545.0,0.1834862385321101,0.7835280898876406,0.5220745976454024,0.4233311420201343,0.1221834975464811,0.8513761467889909,0.6666666666666666,0.38,-0.31312325929385776,54.0,1.4067099655695772,0.7222222222222222,0.48148148148148145
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S4_crowd_x_trend1d,2,664.0,0.24246987951807228,0.7463788696393071,0.50737112834475,0.5470897944938264,0.1667174112367125,0.7740963855421686,0.5555555555555556,0.3416149068322981,-0.040065769715812986,66.0,1.4542256308197725,0.696969696969697,0.3787878787878788
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S4_crowd_x_trend1d,3,1215.0,0.1794238683127572,0.7825908919418807,0.4324845175408544,0.43375326995935215,0.13006906068005422,0.8263374485596707,0.5309734513274337,0.27522935779816515,-0.3371480765909237,121.0,1.1110077490655228,0.5454545454545454,0.2644628099173554
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S5_btcRisk_x_regimeUp,5,804.0,0.2300995024875622,0.7875562153429683,0.5059014996916122,0.482015267786743,0.15311291483664974,0.7848258706467661,0.546875,0.3783783783783784,-0.13666108667685453,80.0,1.246163393982552,0.65,0.3875
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S5_btcRisk_x_regimeUp,4,578.0,0.18685121107266436,0.7500394011032308,0.42901914666177476,0.49625954984612686,0.14216989754669596,0.8166089965397924,0.53125,0.1574074074074074,-0.24986767566869725,57.0,1.1382447421085546,0.5789473684210527,0.2982456140350877
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S5_btcRisk_x_regimeUp,0,209.0,0.20574162679425836,0.77766881479406,0.5652081878144256,0.47222495385476226,0.13729850508555927,0.8277511961722488,0.6842105263157895,0.3023255813953488,-0.26309080417702935,20.0,1.968236391270929,0.65,0.1
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S5_btcRisk_x_regimeUp,1,201.0,0.14427860696517414,0.77485966319166,0.38128845404070627,0.4014144468473528,0.12133528495621809,0.8308457711442786,0.4074074074074074,0.3793103448275862,-0.47627105862109553,20.0,0.6970310474550755,0.4,0.15
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S6_fresh_x_compress,0,387.0,0.20155038759689922,0.7761596548004315,0.48045721244423056,0.454241724700077,0.14107272321086625,0.8010335917312662,0.5121951219512195,0.2692307692307692,-0.2221383574947529,38.0,1.0669180223348613,0.5526315789473685,0.34210526315789475
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S6_fresh_x_compress,2,434.0,0.19815668202764977,0.788392141138733,0.4371047407401892,0.4654042212572765,0.14670782768142485,0.7949308755760369,0.47540983606557374,0.3372093023255814,-0.24740088694635426,43.0,0.6964826404927967,0.5116279069767442,0.3953488372093023
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S6_fresh_x_compress,1,406.0,0.21674876847290642,0.7954545454545454,0.5550045756493416,0.46012639001056144,0.13942194233538438,0.8226600985221675,0.6666666666666666,0.36363636363636365,-0.1845519689599164,40.0,1.899737933107092,0.7,0.225
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S6_fresh_x_compress,7,225.0,0.17333333333333334,0.7194651226909291,0.38524847092595005,0.4819218559320126,0.13517012381463953,0.8355555555555556,0.55,0.28205128205128205,-0.38588344825328286,22.0,1.118499214191107,0.5909090909090909,0.36363636363636365
lgbm,0,y_good_05,9326,1879,2023-01-22 00:00:00+00:00,2023-11-09 00:00:00+00:00,S6_fresh_x_compress,6,260.0,0.19615384615384615,0.7711792851111736,0.4623104005530759,0.4574575677937994,0.14016003398221571,0.7923076923076923,0.45161290322580644,0.27450980392156865,-0.24638599709344197,26.0,1.0886368286983923,0.5769230769230769,0.34615384615384615
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,SCOPE,RISK_ON_1,976.0,0.29200819672131145,0.8052301520806359,0.6217177999983796,0.5171125139573521,0.16751184704904437,0.7479508196721312,0.6308724832214765,0.3298245614035088,0.22660745089923023,97.0,2.054632968519437,0.7422680412371134,0.30927835051546393
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S1_regime_code_1d,2,472.0,0.3177966101694915,0.7909523809523809,0.6522329760930435,0.6147177808700309,0.18567718542597492,0.7436440677966102,0.7377049180327869,0.3,0.33777002885702945,47.0,2.613394538191043,0.8297872340425532,0.2553191489361702
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S1_regime_code_1d,3,1407.0,0.23098791755508175,0.7973155125835348,0.5253603827616893,0.4633867054624696,0.14972881597355395,0.7910447761194029,0.6054421768707483,0.27384615384615385,-0.04645947454598596,140.0,1.5961091756644188,0.6285714285714286,0.22857142857142856
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S2_markov_x_vol1d,1,336.0,0.25892857142857145,0.7791626275215806,0.605734276939104,0.5390241229909032,0.15767614920095016,0.7946428571428571,0.725,0.3333333333333333,0.1411831442993862,33.0,2.686471419244481,0.7878787878787878,0.12121212121212122
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S2_markov_x_vol1d,0,1298.0,0.22650231124807396,0.793848415860368,0.5051957629353379,0.46538764398834703,0.14957729973655728,0.7935285053929122,0.6015625,0.2619047619047619,-0.05680097590091066,129.0,1.619443298297535,0.6124031007751938,0.1937984496124031
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S3_funding_x_oi,6,596.0,0.25838926174496646,0.7947346770876184,0.5720476030340688,0.5105901499715209,0.16260185099789157,0.7684563758389261,0.6212121212121212,0.2662337662337662,0.02036802720091707,59.0,1.8791740841413482,0.7288135593220338,0.3220338983050847
