symbol,partition,row_count,numeric_rate_parsing
PF_PIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PIUSD,rankable_2023_2025,3279,Decimal
PF_PIUSD,unknown_or_invalid,0,none
PF_PIXELUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PIXELUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PIXELUSD,rankable_2023_2025,13660,Decimal
PF_PIXELUSD,unknown_or_invalid,0,none
PF_PNUTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PNUTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PNUTUSD,rankable_2023_2025,9604,Decimal
PF_PNUTUSD,unknown_or_invalid,0,none
PF_POLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_POLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_POLUSD,rankable_2023_2025,11235,Decimal
PF_POLUSD,unknown_or_invalid,0,none
PF_POLYXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_POLYXUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_POLYXUSD,rankable_2023_2025,8245,Decimal
PF_POLYXUSD,unknown_or_invalid,0,none
PF_PONKEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PONKEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PONKEUSD,rankable_2023_2025,10612,Decimal
PF_PONKEUSD,unknown_or_invalid,0,none
PF_POPCATUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_POPCATUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_POPCATUSD,rankable_2023_2025,13467,Decimal
PF_POPCATUSD,unknown_or_invalid,0,none
PF_PORTALUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PORTALUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PORTALUSD,rankable_2023_2025,13301,Decimal
PF_PORTALUSD,unknown_or_invalid,0,none
PF_POWRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_POWRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_POWRUSD,rankable_2023_2025,14283,Decimal
PF_POWRUSD,unknown_or_invalid,0,none
PF_PRCLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PRCLUSD,protected_2026_plus_quarantine,469,none_opaque_raw_line
PF_PRCLUSD,rankable_2023_2025,11092,Decimal
PF_PRCLUSD,unknown_or_invalid,0,none
PF_PROMPTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PROMPTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PROMPTUSD,rankable_2023_2025,2166,Decimal
PF_PROMPTUSD,unknown_or_invalid,0,none
PF_PROVEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PROVEUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PROVEUSD,rankable_2023_2025,2196,Decimal
PF_PROVEUSD,unknown_or_invalid,0,none
PF_PTBUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PTBUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PTBUSD,rankable_2023_2025,1072,Decimal
PF_PTBUSD,unknown_or_invalid,0,none
PF_PUFFERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PUFFERUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_PUFFERUSD,rankable_2023_2025,3211,Decimal
PF_PUFFERUSD,unknown_or_invalid,0,none
PF_PUMPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PUMPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PUMPUSD,rankable_2023_2025,4079,Decimal
PF_PUMPUSD,unknown_or_invalid,0,none
PF_PYTHUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_PYTHUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_PYTHUSD,rankable_2023_2025,18315,Decimal
PF_PYTHUSD,unknown_or_invalid,0,none
PF_QNTUSD,pre_rankable_before_2023_excluded,1931,Decimal_schema_only_not_calibration
PF_QNTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_QNTUSD,rankable_2023_2025,26297,Decimal
PF_QNTUSD,unknown_or_invalid,0,none
PF_QQQXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_QQQXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_QQQXUSD,rankable_2023_2025,346,Decimal
PF_QQQXUSD,unknown_or_invalid,0,none
PF_QTUMUSD,pre_rankable_before_2023_excluded,2459,Decimal_schema_only_not_calibration
PF_QTUMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_QTUMUSD,rankable_2023_2025,26297,Decimal
PF_QTUMUSD,unknown_or_invalid,0,none
PF_QUICKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_QUICKUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_QUICKUSD,rankable_2023_2025,8797,Decimal
PF_QUICKUSD,unknown_or_invalid,0,none
PF_QUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_QUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_QUSD,rankable_2023_2025,1408,Decimal
PF_QUSD,unknown_or_invalid,0,none
PF_RADUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RADUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RADUSD,rankable_2023_2025,11611,Decimal
PF_RADUSD,unknown_or_invalid,0,none
PF_RAREUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RAREUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RAREUSD,rankable_2023_2025,12049,Decimal
PF_RAREUSD,unknown_or_invalid,0,none
PF_RARIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RARIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RARIUSD,rankable_2023_2025,1662,Decimal
PF_RARIUSD,unknown_or_invalid,0,none
PF_RATSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RATSUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RATSUSD,rankable_2023_2025,12961,Decimal
PF_RATSUSD,unknown_or_invalid,0,none
PF_RAYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RAYUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RAYUSD,rankable_2023_2025,10394,Decimal
PF_RAYUSD,unknown_or_invalid,0,none
PF_RDNTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RDNTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RDNTUSD,rankable_2023_2025,2874,Decimal
PF_RDNTUSD,unknown_or_invalid,0,none
PF_REEFUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_REEFUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_REEFUSD,rankable_2023_2025,3042,Decimal
PF_REEFUSD,unknown_or_invalid,0,none
PF_RENDERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RENDERUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RENDERUSD,rankable_2023_2025,12459,Decimal
PF_RENDERUSD,unknown_or_invalid,0,none
PF_RENUSD,pre_rankable_before_2023_excluded,2333,Decimal_schema_only_not_calibration
PF_RENUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RENUSD,rankable_2023_2025,23479,Decimal
PF_RENUSD,unknown_or_invalid,0,none
PF_REZUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_REZUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_REZUSD,rankable_2023_2025,12748,Decimal
PF_REZUSD,unknown_or_invalid,0,none
PF_RIFSOLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RIFSOLUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RIFSOLUSD,rankable_2023_2025,25,Decimal
PF_RIFSOLUSD,unknown_or_invalid,0,none
PF_RIVERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RIVERUSD,protected_2026_plus_quarantine,58,none_opaque_raw_line
PF_RIVERUSD,rankable_2023_2025,354,Decimal
PF_RIVERUSD,unknown_or_invalid,0,none
PF_RLCUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RLCUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RLCUSD,rankable_2023_2025,23850,Decimal
PF_RLCUSD,unknown_or_invalid,0,none
PF_RNDRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RNDRUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RNDRUSD,rankable_2023_2025,11613,Decimal
PF_RNDRUSD,unknown_or_invalid,0,none
PF_ROSEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ROSEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ROSEUSD,rankable_2023_2025,10390,Decimal
PF_ROSEUSD,unknown_or_invalid,0,none
PF_RPLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RPLUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_RPLUSD,rankable_2023_2025,2706,Decimal
PF_RPLUSD,unknown_or_invalid,0,none
PF_RSRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_RSRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RSRUSD,rankable_2023_2025,11092,Decimal
PF_RSRUSD,unknown_or_invalid,0,none
PF_RUNEUSD,pre_rankable_before_2023_excluded,2375,Decimal_schema_only_not_calibration
PF_RUNEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_RUNEUSD,rankable_2023_2025,26297,Decimal
PF_RUNEUSD,unknown_or_invalid,0,none
PF_SAFEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SAFEUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SAFEUSD,rankable_2023_2025,2755,Decimal
PF_SAFEUSD,unknown_or_invalid,0,none
PF_SAGAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SAGAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SAGAUSD,rankable_2023_2025,15071,Decimal
PF_SAGAUSD,unknown_or_invalid,0,none
PF_SANDUSD,pre_rankable_before_2023_excluded,2711,Decimal_schema_only_not_calibration
PF_SANDUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SANDUSD,rankable_2023_2025,26297,Decimal
PF_SANDUSD,unknown_or_invalid,0,none
PF_SATSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SATSUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SATSUSD,rankable_2023_2025,14429,Decimal
PF_SATSUSD,unknown_or_invalid,0,none
PF_SCRTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SCRTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SCRTUSD,rankable_2023_2025,2419,Decimal
PF_SCRTUSD,unknown_or_invalid,0,none
PF_SCRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SCRUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SCRUSD,rankable_2023_2025,8912,Decimal
PF_SCRUSD,unknown_or_invalid,0,none
PF_SCUSD,pre_rankable_before_2023_excluded,2099,Decimal_schema_only_not_calibration
PF_SCUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SCUSD,rankable_2023_2025,23479,Decimal
PF_SCUSD,unknown_or_invalid,0,none
PF_SEIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SEIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SEIUSD,rankable_2023_2025,18200,Decimal
PF_SEIUSD,unknown_or_invalid,0,none
PF_SHELLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SHELLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SHELLUSD,rankable_2023_2025,7013,Decimal
PF_SHELLUSD,unknown_or_invalid,0,none
PF_SHIBUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SHIBUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SHIBUSD,rankable_2023_2025,22708,Decimal
PF_SHIBUSD,unknown_or_invalid,0,none
PF_SKLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SKLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SKLUSD,rankable_2023_2025,8094,Decimal
PF_SKLUSD,unknown_or_invalid,0,none
PF_SKYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SKYUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SKYUSD,rankable_2023_2025,7,Decimal
PF_SKYUSD,unknown_or_invalid,0,none
PF_SLERFUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SLERFUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SLERFUSD,rankable_2023_2025,7530,Decimal
PF_SLERFUSD,unknown_or_invalid,0,none
PF_SLPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SLPUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SLPUSD,rankable_2023_2025,7747,Decimal
PF_SLPUSD,unknown_or_invalid,0,none
PF_SNXUSD,pre_rankable_before_2023_excluded,2753,Decimal_schema_only_not_calibration
PF_SNXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SNXUSD,rankable_2023_2025,26297,Decimal
PF_SNXUSD,unknown_or_invalid,0,none
PF_SOLUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_SOLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SOLUSD,rankable_2023_2025,26297,Decimal
PF_SOLUSD,unknown_or_invalid,0,none
PF_SOLVUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SOLVUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SOLVUSD,rankable_2023_2025,7729,Decimal
PF_SOLVUSD,unknown_or_invalid,0,none
PF_SONICUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SONICUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SONICUSD,rankable_2023_2025,8094,Decimal
PF_SONICUSD,unknown_or_invalid,0,none
PF_SOONUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SOONUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SOONUSD,rankable_2023_2025,2334,Decimal
PF_SOONUSD,unknown_or_invalid,0,none
PF_SPELLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SPELLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SPELLUSD,rankable_2023_2025,16158,Decimal
PF_SPELLUSD,unknown_or_invalid,0,none
PF_SPKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SPKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SPKUSD,rankable_2023_2025,4537,Decimal
PF_SPKUSD,unknown_or_invalid,0,none
PF_SPXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SPXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SPXUSD,rankable_2023_2025,9048,Decimal
PF_SPXUSD,unknown_or_invalid,0,none
PF_SPYXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SPYXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SPYXUSD,rankable_2023_2025,346,Decimal
PF_SPYXUSD,unknown_or_invalid,0,none
PF_SRMUSD,pre_rankable_before_2023_excluded,1223,Decimal_schema_only_not_calibration
PF_SRMUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SRMUSD,rankable_2023_2025,0,Decimal
PF_SRMUSD,unknown_or_invalid,0,none
PF_SSVUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SSVUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SSVUSD,rankable_2023_2025,10058,Decimal
PF_SSVUSD,unknown_or_invalid,0,none
PF_STBLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STBLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STBLUSD,rankable_2023_2025,2328,Decimal
PF_STBLUSD,unknown_or_invalid,0,none
PF_STEEMUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STEEMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STEEMUSD,rankable_2023_2025,13420,Decimal
PF_STEEMUSD,unknown_or_invalid,0,none
PF_STGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STGUSD,rankable_2023_2025,21339,Decimal
PF_STGUSD,unknown_or_invalid,0,none
PF_STMXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STMXUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_STMXUSD,rankable_2023_2025,2923,Decimal
PF_STMXUSD,unknown_or_invalid,0,none
PF_STORJUSD,pre_rankable_before_2023_excluded,2375,Decimal_schema_only_not_calibration
PF_STORJUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STORJUSD,rankable_2023_2025,26297,Decimal
PF_STORJUSD,unknown_or_invalid,0,none
PF_STPTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STPTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_STPTUSD,rankable_2023_2025,2354,Decimal
PF_STPTUSD,unknown_or_invalid,0,none
PF_STRKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STRKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STRKUSD,rankable_2023_2025,16301,Decimal
PF_STRKUSD,unknown_or_invalid,0,none
PF_STXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_STXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_STXUSD,rankable_2023_2025,24168,Decimal
PF_STXUSD,unknown_or_invalid,0,none
PF_SUIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SUIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SUIUSD,rankable_2023_2025,23356,Decimal
PF_SUIUSD,unknown_or_invalid,0,none
PF_SUNDOGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SUNDOGUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SUNDOGUSD,rankable_2023_2025,7794,Decimal
PF_SUNDOGUSD,unknown_or_invalid,0,none
PF_SUNUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SUNUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SUNUSD,rankable_2023_2025,10443,Decimal
PF_SUNUSD,unknown_or_invalid,0,none
PF_SUPERUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SUPERUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SUPERUSD,rankable_2023_2025,14764,Decimal
PF_SUPERUSD,unknown_or_invalid,0,none
PF_SUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SUSD,rankable_2023_2025,8330,Decimal
PF_SUSD,unknown_or_invalid,0,none
PF_SUSHIUSD,pre_rankable_before_2023_excluded,2417,Decimal_schema_only_not_calibration
PF_SUSHIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SUSHIUSD,rankable_2023_2025,26297,Decimal
PF_SUSHIUSD,unknown_or_invalid,0,none
PF_SWARMSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SWARMSUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SWARMSUSD,rankable_2023_2025,7919,Decimal
PF_SWARMSUSD,unknown_or_invalid,0,none
PF_SWEATUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SWEATUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_SWEATUSD,rankable_2023_2025,10767,Decimal
PF_SWEATUSD,unknown_or_invalid,0,none
PF_SWELLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SWELLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SWELLUSD,rankable_2023_2025,9886,Decimal
PF_SWELLUSD,unknown_or_invalid,0,none
PF_SXPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SXPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SXPUSD,rankable_2023_2025,21507,Decimal
PF_SXPUSD,unknown_or_invalid,0,none
PF_SXTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SXTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SXTUSD,rankable_2023_2025,5353,Decimal
PF_SXTUSD,unknown_or_invalid,0,none
PF_SYNUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SYNUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SYNUSD,rankable_2023_2025,11906,Decimal
PF_SYNUSD,unknown_or_invalid,0,none
PF_SYRUPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_SYRUPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_SYRUPUSD,rankable_2023_2025,5430,Decimal
PF_SYRUPUSD,unknown_or_invalid,0,none
PF_TAIKOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TAIKOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TAIKOUSD,rankable_2023_2025,9604,Decimal
PF_TAIKOUSD,unknown_or_invalid,0,none
PF_TAOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TAOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TAOUSD,rankable_2023_2025,13253,Decimal
PF_TAOUSD,unknown_or_invalid,0,none
PF_THETAUSD,pre_rankable_before_2023_excluded,1931,Decimal_schema_only_not_calibration
PF_THETAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_THETAUSD,rankable_2023_2025,26297,Decimal
PF_THETAUSD,unknown_or_invalid,0,none
PF_THEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_THEUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_THEUSD,rankable_2023_2025,7886,Decimal
PF_THEUSD,unknown_or_invalid,0,none
PF_TIAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TIAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TIAUSD,rankable_2023_2025,18315,Decimal
PF_TIAUSD,unknown_or_invalid,0,none
PF_TLMUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TLMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TLMUSD,rankable_2023_2025,13780,Decimal
PF_TLMUSD,unknown_or_invalid,0,none
PF_TNSRUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TNSRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TNSRUSD,rankable_2023_2025,13780,Decimal
PF_TNSRUSD,unknown_or_invalid,0,none
PF_TOKENUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TOKENUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TOKENUSD,rankable_2023_2025,13467,Decimal
PF_TOKENUSD,unknown_or_invalid,0,none
PF_TONUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TONUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TONUSD,rankable_2023_2025,14643,Decimal
PF_TONUSD,unknown_or_invalid,0,none
PF_TOSHIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TOSHIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TOSHIUSD,rankable_2023_2025,7729,Decimal
PF_TOSHIUSD,unknown_or_invalid,0,none
PF_TRBUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TRBUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TRBUSD,rankable_2023_2025,13415,Decimal
PF_TRBUSD,unknown_or_invalid,0,none
PF_TROYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TROYUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_TROYUSD,rankable_2023_2025,3595,Decimal
PF_TROYUSD,unknown_or_invalid,0,none
PF_TRUMPUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TRUMPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TRUMPUSD,rankable_2023_2025,8330,Decimal
PF_TRUMPUSD,unknown_or_invalid,0,none
PF_TRUUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TRUUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TRUUSD,rankable_2023_2025,14955,Decimal
PF_TRUUSD,unknown_or_invalid,0,none
PF_TRXUSD,pre_rankable_before_2023_excluded,2849,Decimal_schema_only_not_calibration
PF_TRXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TRXUSD,rankable_2023_2025,26297,Decimal
PF_TRXUSD,unknown_or_invalid,0,none
PF_TSTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TSTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_TSTUSD,rankable_2023_2025,6756,Decimal
PF_TSTUSD,unknown_or_invalid,0,none
PF_TURBOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TURBOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TURBOUSD,rankable_2023_2025,13780,Decimal
PF_TURBOUSD,unknown_or_invalid,0,none
PF_TUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_TUSD,rankable_2023_2025,14453,Decimal
PF_TUSD,unknown_or_invalid,0,none
PF_TUSDUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_TUSDUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_TUSDUSD,rankable_2023_2025,13483,Decimal
PF_TUSDUSD,unknown_or_invalid,0,none
