time,open,high,low,close,volume,source_url,venue_symbol,chunk_start_utc,chunk_end_utc,resolution,historical_backfill,rankable_pre_holdout,contains_protected_period
1767183900000,2995.9,2997,2993.9,2995.6,54.714,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184200000,2995.6,2996.5,2994.4,2994.4,53.87,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184500000,2994.4,2995.2,2988.1,2988.1,138.981,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184800000,2988.1,2992,2986.9,2988.5,139.624,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185100000,2988.5,2990.1,2984.2,2986.5,168.447,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185400000,2986.5,2986.5,2979.9,2981.3,217.0829999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185700000,2981.3,2986.7,2981,2984.4,98.852,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186000000,2984.4,2987.3,2983.4,2987,99.099,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186300000,2987,2988.2,2984.2,2986.3,75.879,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186600000,2986.3,2988.4,2985.8,2987.6,30.893,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186900000,2987.6,2991.9,2987.6,2991.8,53.804,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767187200000,2991.8,2994.7,2991.2,2992.9,54.941,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767187500000,2992.9,2994,2991.3,2991.6,75.31,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767187800000,2991.6,2991.6,2986.9,2987.8,106.048,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767188100000,2987.8,2988.6,2984.8,2985.6,54.453,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767188400000,2985.6,2989.3,2985.6,2988.2,32.02900000000001,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767188700000,2988.2,2990.4,2987.5,2990,33.16200000000001,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767189000000,2990,2997.7,2989.9,2996.5,72.936,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767189300000,2996.5,2996.7,2992.2,2993.7,63.209,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767189600000,2993.7,2999.8,2993.7,2999.8,227.1899999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767189900000,2999.8,3025.5,2995.6,3014.6,597.41,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767190200000,3014.6,3016,3010.2,3012.7,258.3809999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767190500000,3012.7,3015.5,3008,3008.3,352.162,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767190800000,3008.3,3010.7,3006.2,3007.8,112.748,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767191100000,3007.8,3009.8,3006,3006.3,74.439,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767191400000,3006.3,3008.9,2997.2,2998,405.507,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767191700000,2998,3004.6,2991.7,2995.2,206.404,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767192000000,2995.2,2997.1,2991.2,2995.2,151.754,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767192300000,2995.2,2995.8,2976.6,2985.5,818.602000000001,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767192600000,2985.5,2994.6,2984.6,2988.5,1051.078,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767192900000,2988.5,2991.5,2986.1,2990.8,47.697,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767193200000,2990.8,2991,2985.5,2990,104.277,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767193500000,2990,2991.3,2984.4,2984.4,237.6689999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767193800000,2984.4,2985.9,2966.4,2976.8,409.4900000000002,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767194100000,2976.8,2977.2,2966.7,2972.2,204.8449999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767194400000,2972.2,2976.3,2968.5,2970.3,93.541,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767194700000,2970.3,2976.4,2970.3,2973.4,117.548,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767195000000,2973.4,2973.4,2964.2,2971,235.7190000000001,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
