feature,slice,state,n_bin0,n_bin9,mean_pnl_R_bin0,mean_pnl_R_bin9,delta_mean_pnl_R,time_rate_bin0,time_rate_bin9,delta_time_rate,mean_pnl_R_not_time_bin0,mean_pnl_R_not_time_bin9,delta_mean_pnl_R_not_time,spearman_pnl_R,spearman_time_rate,rank_abs_delta_pnl,rank_pnl_minus_time
asset_vol_1h,S1_regime_code_1d,0,125,108,1.3475184263531794,-0.060780549371485915,-1.4082989757246653,0.144,0.25,0.10600000000000001,1.378819993545817,-0.26976332225981897,-1.648583315805636,-0.7575757575757575,0.34545454545454546,1.4082989757246653,-1.4612989757246653
asset_rsi_4h,S3_funding_x_oi,4,81,68,-0.4824974331806615,0.9026777211501682,1.3851751543308297,0.2222222222222222,0.29411764705882354,0.07189542483660133,-0.8692742104068011,0.7461788178131386,1.6154530282199397,0.9030303030303028,0.19999999999999998,1.3851751543308297,1.349227441912529
asset_vol_4h,S5_btcRisk_x_regimeUp,0,59,108,-1.3554179537828421,0.025165880567020776,1.3805838343498629,0.1016949152542373,0.28703703703703703,0.18534212178279974,-1.6685186925616105,-0.16608843749311897,1.5024302550684916,0.5,0.9333333333333332,1.3805838343498629,1.287912773458463
prebreak_congestion,S1_regime_code_1d,0,115,111,1.3058309696956243,-0.06583912869212798,-1.3716700983877523,0.09565217391304348,0.24324324324324326,0.14759106933019978,1.3043563247404582,-0.17685722321348618,-1.4812135479539443,-0.9151515151515152,0.07878787878787878,1.3716700983877523,-1.4454656330528521
rv_3d,S5_btcRisk_x_regimeUp,0,58,99,-1.3111372404891026,0.04653406597537854,1.3576713064644812,0.08620689655172414,0.3434343434343434,0.2572274468826193,-1.575415450698104,-0.23953618644855015,1.3358792642495538,0.4666666666666666,0.8666666666666667,1.3576713064644812,1.2290575830231716
asset_rsi_4h,S5_btcRisk_x_regimeUp,7,101,166,-0.7566885632974831,0.5977558246671518,1.354444387964635,0.09900990099009901,0.16265060240963855,0.06364070141953954,-0.9713277588254847,0.5216925842485396,1.4930203430740243,0.9878787878787878,0.309090909090909,1.354444387964635,1.3226240372548652
rs_pct,S1_regime_code_1d,3,507,557,-0.6552414538874715,0.6902672205397348,1.3455086744272062,0.0670611439842209,0.21005385996409337,0.14299271597987245,-0.7981150434524019,0.6673725533732315,1.4654875968256333,0.9878787878787878,0.9515151515151514,1.3455086744272062,1.27401231643727
rs_pct,S5_btcRisk_x_regimeUp,7,252,145,-0.6827969750877012,0.6569610012243104,1.3397579763120118,0.0992063492063492,0.21379310344827587,0.11458675424192667,-0.86803557856274,0.6529558392653929,1.520991417828133,0.9515151515151514,0.6363636363636362,1.3397579763120118,1.2824645991910484
prebreak_congestion,S5_btcRisk_x_regimeUp,0,58,98,-1.3111372404891026,0.008933291213281996,1.3200705317023846,0.08620689655172414,0.32653061224489793,0.2403237156931738,-1.575415450698104,-0.2512961351982691,1.3241193154998347,0.45,0.8666666666666667,1.3200705317023846,1.1999086738557978
rv_3d,S1_regime_code_1d,0,115,112,1.3058309696956243,-0.004033481058205894,-1.3098644507538302,0.09565217391304348,0.24107142857142858,0.1454192546583851,1.3043563247404582,-0.1278800581707328,-1.432236382911191,-0.9030303030303028,0.10942299786241164,1.3098644507538302,-1.3825740780830227
rs_pct,S3_funding_x_oi,6,395,81,-0.5336030969225948,0.7175044385023043,1.251107535424899,0.12658227848101267,0.2345679012345679,0.10798562275355522,-0.7664743454698872,0.6777952905505911,1.4442696360204783,0.9515151515151514,0.8909090909090909,1.251107535424899,1.1971147240481215
